ObservedBy_Person_ID,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Patch,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY,Observed_Status_Conflict_Flag
"'36594,32425,35883,32421'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117053,-9999,500,Flowers or flower buds,2018,4,11,101,2458220,2,2018,5,28,148,2458267,28,13,48,1,0,-9999
"'35883,32425,36594,32421'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117053,-9999,501,Open flowers,2018,4,28,118,2458237,5,2018,5,28,148,2458267,28,9,31,1,0,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117053,-9999,504,Recent fruit or seed drop,2018,5,14,134,2458253,7,2018,5,14,134,2458253,2,1,1,0,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117053,-9999,504,Recent fruit or seed drop,2018,5,21,141,2458260,5,2018,5,21,141,2458260,7,1,1,0,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117053,-9999,504,Recent fruit or seed drop,2018,7,2,183,2458302,35,2018,7,2,183,2458302,5,1,1,0,1,-9999
"'32425,36594,32421'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117053,-9999,516,Fruits,2018,5,7,127,2458246,5,2018,6,25,176,2458295,7,7,50,1,0,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117054,-9999,390,Ripe fruits,2018,6,25,176,2458295,28,2018,7,2,183,2458302,5,2,8,0,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117054,-9999,390,Ripe fruits,2018,7,8,189,2458308,1,2018,7,8,189,2458308,5,1,1,0,1,-9999
"'35883,32425,36594,32421'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117054,-9999,500,Flowers or flower buds,2018,4,28,118,2458237,5,2018,7,16,197,2458316,3,15,80,1,0,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117054,-9999,501,Open flowers,2018,5,14,134,2458253,7,2018,5,14,134,2458253,2,1,1,0,1,-9999
"'32425,32421'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117054,-9999,501,Open flowers,2018,5,21,141,2458260,5,2018,5,28,148,2458267,35,3,8,1,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117054,-9999,501,Open flowers,2018,7,8,189,2458308,1,2018,7,8,189,2458308,5,1,1,0,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117054,-9999,501,Open flowers,2018,7,16,197,2458316,3,2018,7,16,197,2458316,6,1,1,0,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117054,-9999,504,Recent fruit or seed drop,2018,5,28,148,2458267,7,2018,7,16,197,2458316,6,3,50,0,0,-9999
"'36594,32425,32421'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117054,-9999,516,Fruits,2018,5,16,136,2458255,2,2018,7,2,183,2458302,5,6,48,1,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117054,-9999,516,Fruits,2018,7,8,189,2458308,1,2018,7,8,189,2458308,5,1,1,0,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,390,Ripe fruits,2018,6,25,176,2458295,28,2018,6,25,176,2458295,7,1,1,0,1,-9999
"'32421,32425'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,390,Ripe fruits,2018,7,7,188,2458307,5,2018,7,8,189,2458308,5,2,2,1,1,-9999
"'32425,35883,36594,32421'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,500,Flowers or flower buds,2018,4,23,113,2458232,1,2018,6,25,176,2458295,7,11,64,1,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,500,Flowers or flower buds,2018,7,16,197,2458316,3,2018,7,16,197,2458316,3,1,1,0,1,-9999
"'32459,35883'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,500,Flowers or flower buds,2018,8,10,222,2458341,9,2018,8,14,226,2458345,4,2,5,1,1,-9999
"'32425,36594,32421'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,501,Open flowers,2018,5,7,127,2458246,5,2018,5,28,148,2458267,28,6,22,1,0,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,504,Recent fruit or seed drop,2018,5,21,141,2458260,7,2018,5,21,141,2458260,7,1,1,0,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,504,Recent fruit or seed drop,2018,6,25,176,2458295,28,2018,7,2,183,2458302,11,2,8,0,1,-9999
'32425',McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,504,Recent fruit or seed drop,2018,7,16,197,2458316,3,2018,7,16,197,2458316,6,1,1,0,1,-9999
"'32425,36594,32421'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,516,Fruits,2018,5,14,134,2458253,7,2018,6,25,176,2458295,7,6,43,1,1,-9999
"'32421,32425'",McDowell Sonoran Conservancy Phenology Trails,24703,"Gateway, Bajada Nature Trail",33.649349,-111.858536,522,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117055,-9999,516,Fruits,2018,7,7,188,2458307,5,2018,7,8,189,2458308,5,2,2,1,1,-9999
"'32417,32459,42548,33846'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117062,-9999,390,Ripe fruits,2018,6,6,157,2458276,6,2018,7,1,182,2458301,5,11,26,1,0,MultiObserver-StatusConflict
'32459',McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117062,-9999,500,Flowers or flower buds,2018,4,15,105,2458224,4,2018,4,15,105,2458224,1,1,1,0,1,-9999
"'32459,33846,32417,42548'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117062,-9999,500,Flowers or flower buds,2018,4,22,112,2458231,3,2018,6,6,157,2458276,2,19,46,1,1,MultiObserver-StatusConflict
'32417',McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117062,-9999,500,Flowers or flower buds,2018,6,28,179,2458298,7,2018,6,28,179,2458298,3,1,1,0,1,-9999
'42548',McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117062,-9999,501,Open flowers,2018,5,3,123,2458242,3,2018,5,3,123,2458242,3,1,1,0,1,-9999
"'33846,32417,32459,42548'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117062,-9999,501,Open flowers,2018,5,7,127,2458246,1,2018,5,31,151,2458270,6,11,25,1,1,-9999
"'42548,33846,32459,32417'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117062,-9999,504,Recent fruit or seed drop,2018,6,10,161,2458280,2,2018,7,11,192,2458311,7,10,32,1,0,-9999
'32417',McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117062,-9999,516,Fruits,2018,5,9,129,2458248,2,2018,5,9,129,2458248,3,1,1,0,1,-9999
"'33846,32417,42548,32459'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117062,-9999,516,Fruits,2018,5,21,141,2458260,1,2018,7,6,187,2458306,3,17,47,1,1,-9999
"'32459,32417,42548,33846'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,390,Ripe fruits,2018,6,14,165,2458284,3,2018,7,9,190,2458309,2,9,26,1,0,-9999
"'32459,33846,32417,42548'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,500,Flowers or flower buds,2018,4,15,105,2458224,4,2018,6,8,159,2458278,2,23,55,1,1,-9999
'33846',McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,500,Flowers or flower buds,2018,6,11,162,2458281,1,2018,6,11,162,2458281,3,1,1,0,1,-9999
'32417',McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,500,Flowers or flower buds,2018,6,28,179,2458298,7,2018,6,28,179,2458298,3,1,1,0,1,-9999
'32417',McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,500,Flowers or flower buds,2018,8,8,220,2458339,13,2018,8,8,220,2458339,3,1,1,0,1,-9999
"'42548,32459,33846'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,501,Open flowers,2018,4,29,119,2458238,4,2018,5,3,123,2458242,3,3,5,1,1,-9999
"'33846,32417,32459,42548'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,501,Open flowers,2018,5,7,127,2458246,1,2018,6,8,159,2458278,2,13,33,1,1,-9999
'33846',McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,501,Open flowers,2018,6,11,162,2458281,1,2018,6,11,162,2458281,3,1,1,0,1,-9999
'32417',McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,501,Open flowers,2018,6,28,179,2458298,8,2018,6,28,179,2458298,11,1,1,0,1,-9999
"'33846,32459,32417,42548'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,504,Recent fruit or seed drop,2018,6,11,162,2458281,1,2018,7,11,192,2458311,7,9,31,1,0,-9999
'32417',McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,516,Fruits,2018,5,9,129,2458248,2,2018,5,9,129,2458248,3,1,1,0,1,-9999
"'33846,32417,42548,32459'",McDowell Sonoran Conservancy Phenology Trails,24705,"Lost Dog, Kovach Nature Trail",33.600445,-111.811867,533,AZ,210,Carnegiea,gigantea,saguaro,Plantae,117067,-9999,516,Fruits,2018,5,21,141,2458260,1,2018,7,11,192,2458311,3,19,52,1,1,-9999
'42550',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,118194,-9999,390,Ripe fruits,2018,7,18,199,2458318,6,2018,7,18,199,2458318,6,1,1,0,0,MultiObserver-StatusConflict
'42550',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,118194,-9999,516,Fruits,2018,7,18,199,2458318,6,2018,7,18,199,2458318,6,1,1,0,0,MultiObserver-StatusConflict
'39464',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,118195,-9999,500,Flowers or flower buds,2018,4,17,107,2458226,8,2018,4,17,107,2458226,8,1,1,0,0,-9999
"'42550,39464'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,127053,-9999,390,Ripe fruits,2018,6,20,171,2458290,7,2018,6,27,178,2458297,14,4,8,1,0,-9999
"'31737,39464,34108'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,127053,-9999,500,Flowers or flower buds,2018,4,25,115,2458234,8,2018,5,21,141,2458260,9,7,27,1,0,-9999
"'31737,39464,34108'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,127053,-9999,501,Open flowers,2018,5,7,127,2458246,7,2018,5,21,141,2458260,9,5,15,1,0,-9999
'42550',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,127053,-9999,504,Recent fruit or seed drop,2018,6,20,171,2458290,7,2018,6,20,171,2458290,1,1,1,0,1,-9999
'39464',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,127053,-9999,504,Recent fruit or seed drop,2018,6,26,177,2458296,5,2018,6,26,177,2458296,1,1,1,0,1,-9999
"'31737,42550,39464'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,127053,-9999,516,Fruits,2018,5,21,141,2458260,7,2018,5,31,151,2458270,1,3,11,1,1,-9999
'31737',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,127053,-9999,516,Fruits,2018,6,4,155,2458274,3,2018,6,4,155,2458274,2,1,1,0,1,-9999
"'39464,34108,42550'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,127053,-9999,516,Fruits,2018,6,7,158,2458277,1,2018,6,27,178,2458297,14,7,21,1,1,MultiObserver-StatusConflict
'43384',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,1322,Agave,parryi,Parry's agave,Plantae,136054,-9999,500,Flowers or flower buds,2018,11,2,306,2458425,4,2018,11,2,306,2458425,3,1,1,0,0,-9999
'3470',-9999,6026,Front Yard,32.25066,-110.946358,734,AZ,210,Carnegiea,gigantea,saguaro,Plantae,137787,-9999,500,Flowers or flower buds,2018,4,17,107,2458226,2,2018,5,17,137,2458256,-9999,12,31,0,0,-9999
'3470',-9999,6026,Front Yard,32.25066,-110.946358,734,AZ,210,Carnegiea,gigantea,saguaro,Plantae,137787,-9999,501,Open flowers,2018,5,6,126,2458245,2,2018,5,17,137,2458256,-9999,4,12,0,0,-9999
"'42550,39464'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,390,Ripe fruits,2018,6,13,164,2458283,2,2018,6,27,178,2458297,14,5,15,1,0,-9999
"'31737,39464'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,500,Flowers or flower buds,2018,4,25,115,2458234,8,2018,5,9,129,2458248,4,4,15,1,1,-9999
"'39464,31737'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,500,Flowers or flower buds,2018,5,14,134,2458253,1,2018,5,21,141,2458260,9,2,8,1,1,-9999
'39464',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,500,Flowers or flower buds,2018,5,31,151,2458270,1,2018,5,31,151,2458270,1,1,1,0,1,-9999
'31737',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,500,Flowers or flower buds,2018,6,4,155,2458274,3,2018,6,4,155,2458274,2,1,1,0,1,-9999
'34108',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,500,Flowers or flower buds,2018,6,11,162,2458281,4,2018,6,11,162,2458281,2,1,1,0,1,-9999
"'31737,39464'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,501,Open flowers,2018,5,7,127,2458246,7,2018,5,9,129,2458248,4,2,3,1,1,-9999
"'39464,31737'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,501,Open flowers,2018,5,14,134,2458253,1,2018,5,21,141,2458260,9,2,8,1,1,-9999
'39464',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,501,Open flowers,2018,5,31,151,2458270,1,2018,5,31,151,2458270,1,1,1,0,1,-9999
'31737',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,501,Open flowers,2018,6,4,155,2458274,3,2018,6,4,155,2458274,2,1,1,0,1,-9999
'34108',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,501,Open flowers,2018,6,11,162,2458281,5,2018,6,11,162,2458281,2,1,1,0,1,-9999
'42550',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,504,Recent fruit or seed drop,2018,6,13,164,2458283,2,2018,6,20,171,2458290,1,2,8,0,1,-9999
'42550',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,504,Recent fruit or seed drop,2018,6,27,178,2458297,1,2018,6,27,178,2458297,14,1,1,0,1,-9999
"'31737,42550,39464'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,516,Fruits,2018,5,21,141,2458260,7,2018,5,31,151,2458270,1,3,11,1,1,-9999
'31737',Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,516,Fruits,2018,6,4,155,2458274,3,2018,6,4,155,2458274,2,1,1,0,1,-9999
"'39464,34108,42550'",Tohono Chul,22311,Tohono Chul Park,32.33926,-110.981728,765,AZ,210,Carnegiea,gigantea,saguaro,Plantae,148385,-9999,516,Fruits,2018,6,7,158,2458277,1,2018,6,27,178,2458297,14,7,21,1,1,MultiObserver-StatusConflict
'40808',-9999,29614,Sam merrill trail,34.219162,-118.119911,1149,CA,1594,Agave,palmeri,Palmer's century plant,Plantae,157060,-9999,501,Open flowers,2018,3,7,66,2458185,-9999,2018,3,7,66,2458185,-9999,1,1,0,0,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,159960,-9999,390,Ripe fruits,2018,9,15,258,2458377,43,2018,12,8,342,2458461,-9999,4,85,0,0,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,159960,-9999,500,Flowers or flower buds,2018,7,8,189,2458308,29,2018,8,3,215,2458334,43,2,27,0,0,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,159960,-9999,501,Open flowers,2018,7,8,189,2458308,29,2018,9,15,258,2458377,22,3,70,0,0,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,159960,-9999,504,Recent fruit or seed drop,2018,9,15,258,2458377,43,2018,9,15,258,2458377,22,1,1,0,1,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,159960,-9999,504,Recent fruit or seed drop,2018,11,20,324,2458443,44,2018,12,8,342,2458461,-9999,2,19,0,1,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1594,Agave,palmeri,Palmer's century plant,Plantae,159960,-9999,516,Fruits,2018,9,15,258,2458377,43,2018,12,8,342,2458461,-9999,4,85,0,0,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1322,Agave,parryi,Parry's agave,Plantae,159961,-9999,390,Ripe fruits,2018,8,3,215,2458334,26,2018,10,7,280,2458399,44,3,66,0,0,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1322,Agave,parryi,Parry's agave,Plantae,159961,-9999,500,Flowers or flower buds,2018,6,9,160,2458279,53,2018,6,9,160,2458279,29,1,1,0,0,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1322,Agave,parryi,Parry's agave,Plantae,159961,-9999,501,Open flowers,2018,6,9,160,2458279,53,2018,6,9,160,2458279,29,1,1,0,0,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1322,Agave,parryi,Parry's agave,Plantae,159961,-9999,504,Recent fruit or seed drop,2018,9,15,258,2458377,43,2018,10,7,280,2458399,44,2,23,0,0,-9999
'4619',-9999,8242,Robinett/Kennedy homestead,31.596231,-110.575493,1537,AZ,1322,Agave,parryi,Parry's agave,Plantae,159961,-9999,516,Fruits,2018,7,8,189,2458308,29,2018,9,15,258,2458377,22,3,70,0,0,-9999
'34498',Tucson Botanical Garden,30283,Flowers for Bats,32.248463,-110.909584,747,AZ,1593,Agave,deserti,desert agave,Plantae,162026,-9999,500,Flowers or flower buds,2018,5,20,140,2458259,-9999,2018,5,29,149,2458268,-9999,2,10,0,0,-9999
